round,accuracy,balanced_accuracy,statistical_parity,equalized_odds
1,0.8092118730808597,0.6107094608832738,0.0758344205096364,0.08593362709507346
2,0.8204708290685773,0.6594028066655644,0.1177531611174345,0.11145847756415606
3,0.8221084953940635,0.655126487981523,0.10899487510323524,0.09649886097759008
4,0.8196519959058342,0.6350889002819078,0.08323911391198635,0.06895889551378787
5,0.8284544524053225,0.6806858689978821,0.13969934731721878,0.12059263070113957
6,0.8356192425793245,0.7115374462131412,0.17707494646310806,0.14797955728136003
7,0.8380757420675538,0.71344496639291,0.17310012504458427,0.14550354098901153
8,0.8393039918116684,0.7100891202690605,0.14230972528457642,0.08450605254620314
9,0.8431934493346981,0.7379019802085663,0.18737543001770973,0.12536576017737389
10,0.8395087001023541,0.7164648110866115,0.16130004450678825,0.1188287059776485
11,0.8413510747185261,0.7283722525341362,0.16562870144844055,0.10269382409751415
12,0.8403275332650972,0.7372121468106263,0.173642598092556,0.10337617062032223
13,0.8403275332650972,0.7294845770480688,0.16709161177277565,0.10274082329124212
14,0.8399181166837257,0.7238663367322506,0.1520911417901516,0.0781211918219924
15,0.836028659160696,0.6984311905658394,0.13883478939533234,0.09659025445580482
16,0.8407369498464687,0.7386693880235289,0.1736125499010086,0.10778032150119543
17,0.8448311156601842,0.7256008775403306,0.14545003324747086,0.07772847916930914
18,0.8403275332650972,0.7389954321404473,0.17544014751911163,0.10655708331614733
19,0.8401228249744115,0.7364835262041749,0.1736576110124588,0.10272342711687088
20,0.8390992835209826,0.7060911432246041,0.1291218250989914,0.06889237649738789
21,0.844216990788127,0.743328368570644,0.16494858264923096,0.09232131764292717
22,0.8376663254861821,0.7069350834121814,0.1330515816807747,0.07360703404992819
23,0.8429887410440123,0.732120717834289,0.15381358563899994,0.08596778567880392
24,0.844216990788127,0.7403562263542756,0.16442950069904327,0.09472482744604349
25,0.8411463664278404,0.7350739874686055,0.15672439336776733,0.08051715791225433
26,0.8403275332650972,0.7152182944095012,0.13320597633719444,0.0592234842479229
27,0.8401228249744115,0.7171646017977813,0.137774970382452,0.06757152639329433
28,0.8438075742067553,0.7302797727139051,0.15608097985386848,0.09372689574956894
29,0.8376663254861821,0.7087183687420023,0.12834740430116653,0.05733690783381462
30,0.840532241555783,0.7171357719024999,0.13562774658203125,0.06584935262799263
31,0.8376663254861821,0.7173375811694702,0.13301070034503937,0.05786661058664322
32,0.8419651995905835,0.7460132538786051,0.17868559807538986,0.10902140848338604
33,0.842374616171955,0.7272599280202037,0.1595216877758503,0.1029186537489295
34,0.8421699078812692,0.7333672345113993,0.15868717432022095,0.08805716503411531
35,0.8403275332650972,0.7229458641720586,0.14254340529441833,0.07394969556480646
36,0.8411463664278404,0.7225909901598588,0.14878560230135918,0.08276848401874304
37,0.8393039918116684,0.7068197638310554,0.1300356239080429,0.07320918142795563
38,0.8411463664278404,0.727346417706048,0.15574633702635765,0.08637272194027901
39,0.8407369498464687,0.7255919622715086,0.15423835068941116,0.08688195422291756
40,0.842374616171955,0.7326097840096664,0.16212789714336395,0.10146921314299107
41,0.8411463664278404,0.7264547750411376,0.1585628278553486,0.09324110578745604
42,0.8380757420675538,0.7113644668414523,0.1279677003622055,0.05362333729863167
43,0.8425793244626407,0.7229359068588289,0.14729264751076698,0.08092829119414091
44,0.8415557830092119,0.7439615842224288,0.1774972304701805,0.10627870447933674
45,0.8372569089048106,0.7001279862098159,0.11932958662509918,0.05457183998078108
46,0.8393039918116684,0.7094946918257868,0.13087432831525803,0.06445502582937479
47,0.8433981576253838,0.7291197457226393,0.1520761102437973,0.0841157827526331
48,0.8427840327533265,0.7236645274652802,0.14541998878121376,0.07735159154981375
49,0.8421699078812692,0.7280173785219364,0.1579386070370674,0.09683472942560911
50,0.842374616171955,0.724882214247109,0.14164463430643082,0.0644651297479868
51,0.8235414534288639,0.7046615356816404,0.13280480355024338,0.05170467309653759
