round,accuracy,balanced_accuracy,statistical_parity,equalized_odds
1,0.8022517911975435,0.6308007543271139,0.13385037705302238,0.16269834293052554
2,0.8178096212896623,0.6679977734827132,0.1471989881247282,0.15163178322836757
3,0.8233367451381781,0.6997743326203198,0.17271877825260162,0.1541199078783393
4,0.8251791197543501,0.6942425697582231,0.16390766203403473,0.14653875213116407
5,0.8241555783009212,0.7170228204209756,0.19764946773648262,0.17675383295863867
6,0.827021494370522,0.6951603865926459,0.16232814639806747,0.14491214556619525
7,0.8282497441146366,0.7208865369368904,0.19941449537873268,0.18451144453138113
8,0.8284544524053225,0.71633048680434,0.19650308415293694,0.17721404787153006
9,0.8335721596724668,0.7199874815953209,0.1939479112625122,0.17511203838512301
10,0.8335721596724668,0.7276097121457531,0.20731130242347717,0.1861936110071838
11,0.8368474923234391,0.7142249408610122,0.17592361196875572,0.15426021395251155
12,0.8388945752302969,0.7264174940907052,0.18934908509254456,0.15978057635948062
13,0.8390992835209826,0.7230340948120675,0.18434742093086243,0.149567190092057
14,0.8417604912998976,0.7505816062784472,0.2129020355641842,0.1486632409505546
15,0.8421699078812692,0.7361925771707393,0.1922760307788849,0.14287174073979259
16,0.8415557830092119,0.7794701616296855,0.26356833800673485,0.19561424758285284
17,0.8433981576253838,0.747846917268032,0.20419960096478462,0.1476123658940196
18,0.8438075742067553,0.7630673222216187,0.22237911447882652,0.14309244509786367
19,0.8395087001023541,0.7672776083999923,0.2273039147257805,0.13102811481803656
20,0.8415557830092119,0.7636393751018646,0.23560279235243797,0.16900248732417822
21,0.8411463664278404,0.7276044174913283,0.16887903213500977,0.09843285335227847
22,0.84503582395087,0.7445259028306603,0.18146854639053345,0.10122393351048231
23,0.8395087001023541,0.7740203508099901,0.2360684499144554,0.14126916136592627
24,0.84503582395087,0.768858408049348,0.21917428076267242,0.12871016468852758
25,0.8431934493346981,0.7717517064901414,0.22423800826072693,0.13692287262529135
26,0.8458546571136131,0.7397871871204538,0.1791299507021904,0.10851075826212764
27,0.8436028659160696,0.7761250910450359,0.22224090993404388,0.11938939150422812
28,0.8438075742067553,0.7786049460359613,0.22871342301368713,0.13206896092742682
29,0.8479017400204708,0.7598951336140574,0.1946619302034378,0.10353363212198019
30,0.8413510747185261,0.7764039812118037,0.22662319242954254,0.12151101790368557
31,0.847697031729785,0.7468614209379181,0.18050842732191086,0.10086348932236433
32,0.8474923234390993,0.7693003965926366,0.21389397233724594,0.12668782752007246
33,0.8458546571136131,0.7802436415804406,0.222581647336483,0.12229306064546108
34,0.8499488229273285,0.7662244325741874,0.199353888630867,0.10586858075112104
35,0.8485158648925282,0.7638167460250957,0.20390616357326508,0.12221566122025251
36,0.8481064483111566,0.7746878225710658,0.21161819994449615,0.11298029404133558
37,0.8464687819856704,0.7574874470649658,0.18825151026248932,0.09813947137445211
38,0.8472876151484136,0.7779607247138816,0.21634121984243393,0.11445675697177649
39,0.8472876151484136,0.7424880363830235,0.16697504371404648,0.07582852523773909
40,0.8472876151484136,0.7518692432143248,0.18222762644290924,0.09613149520009756
41,0.8485158648925282,0.7553150273342291,0.1886846274137497,0.1029588608071208
42,0.8440122824974411,0.7740488959034107,0.21575286984443665,0.10959952976554632
43,0.8489252814738997,0.7652585034452086,0.19936943799257278,0.1117207957431674
44,0.8485158648925282,0.760591956176836,0.19069800525903702,0.09833685588091612
45,0.8489252814738997,0.7799166391191168,0.21754895150661469,0.12495689000934362
46,0.8501535312180143,0.7704632638459816,0.20680207759141922,0.12120034825056791
47,0.8487205731832139,0.7610196721734142,0.19192124903202057,0.10540306475013494
48,0.8507676560900717,0.7547429744539831,0.18459651991724968,0.10367979016155005
49,0.8481064483111566,0.7691177310149806,0.1916278451681137,0.07619698625057936
50,0.8491299897645854,0.7501485956274442,0.16959229856729507,0.08164385240525007
51,0.8448311156601842,0.7533042536207093,0.17400094121694565,0.09677119739353657
