round,accuracy,balanced_accuracy,statistical_parity,equalized_odds
1,0.9395883453622026,0.5276577159553516,0.004784170771017671,0.00982454145560041
2,0.9416599839615076,0.546550035943581,0.009790230542421341,0.027937986800679937
3,0.9429074222578633,0.559127940356845,0.012723391177132726,0.03874572613858618
4,0.9450236122248953,0.5893031563181939,0.021104597486555576,0.055174968554638326
5,0.9437761739285396,0.5670978996794265,0.014651024946942925,0.04445614852011204
6,0.9436425198253586,0.5657211285884608,0.014454043237492442,0.04365833700285293
7,0.946181947785797,0.6075446236159323,0.028280201833695173,0.08007403981173411
8,0.9449122338055779,0.5801058576442282,0.018987966934219003,0.0603708004928194
9,0.9413926757551457,0.5447755465303449,0.009507687180303037,0.02949466899735853
10,0.944333066025127,0.5731064049941986,0.017277929233387113,0.05578493553912267
11,0.9399002049362916,0.5299455208860592,0.005520380684174597,0.01580871870100964
12,0.9407021295553774,0.5375534455860563,0.007758563617244363,0.02375426731305197
13,0.9406798538715139,0.5375415510194943,0.008072805241681635,0.02672657830407843
14,0.9392096587365232,0.5241919990948135,0.004250782658345997,0.009175007464364171
15,0.942172324690368,0.5497607692805926,0.011197704123333097,0.03981763563933782
16,0.9385636639044819,0.5179727400523441,0.003591196902561933,0.011760243422031635
17,0.9441325848703556,0.5695726692047073,0.016726070549339056,0.05681880304473452
18,0.9467833912501114,0.6050917940684695,0.028212155681103468,0.08775524672819301
19,0.939788826516974,0.5292333462074524,0.006005745381116867,0.018665775234694593
20,0.9394101398912946,0.5259308048083635,0.005119028501212597,0.015357698925072327
21,0.9411476432326472,0.5410548461462804,0.008777316426858306,0.02742786327144131
22,0.9439098280317205,0.5655375124643063,0.01549555768724531,0.05594321867101826
23,0.9455136772698922,0.5846695729390814,0.020417605293914676,0.0654822904325556
24,0.9454691259021651,0.583503555575813,0.02137725241482258,0.07578213047236204
25,0.9395660696783391,0.5269931195429928,0.005529914516955614,0.017685818907921202
26,0.9395215183106121,0.5266429794869704,0.005079941940493882,0.013301238839630969
27,0.9398333778847011,0.5294203108020256,0.006095001008361578,0.018915788969025016
28,0.9405239240844694,0.5359897099005174,0.008097115438431501,0.027712951545254327
29,0.9386082152722088,0.5181597046469173,0.003501941275317222,0.010001936014305102
30,0.9418159137485521,0.5477755261396594,0.011275877361185849,0.03949909962830134
31,0.9452909204312573,0.5814502935059265,0.021436955081298947,0.07804493962612469
32,0.9432192818319522,0.5597839906730605,0.014404471265152097,0.05239189609710593
33,0.9433083845674062,0.5619528499381483,0.015962451812811196,0.06054736141231842
34,0.9434420386705872,0.5621873927989695,0.01568729674909264,0.059663840831490234
35,0.9434197629867237,0.5615227963866106,0.015183461480773985,0.05670992794330232
36,0.9430410763610443,0.5578939040646232,0.013843078864738345,0.04985417713760398
37,0.9425287356321839,0.5532145915745688,0.012670124066062272,0.04654116995516233
38,0.9404570970328789,0.5349749734321362,0.007678840775042772,0.02626734164368827
39,0.9425955626837744,0.5539029771200515,0.01299175398889929,0.04752692217880394
40,0.9415040541744631,0.5451613702860533,0.010800046497024596,0.03806543488462921
41,0.9456473313730731,0.5865358704143947,0.022857059724628925,0.08024062079493888
42,0.9399002049362916,0.5302718718089576,0.006152558722533286,0.017161091731395572
43,0.941771362380825,0.5472622106221878,0.01073295553214848,0.03579490249103401
44,0.9443107903412635,0.5727681595047383,0.018566594342701137,0.06541186073445715
45,0.9467833912501114,0.6080289523745552,0.030956321628764272,0.10037367837503552
46,0.941771362380825,0.5462831578534926,0.010710790869779885,0.03923028439749032
47,0.9442216876058095,0.5709256511625489,0.01790855813305825,0.06375279393978417
48,0.9411699189165107,0.5418826180200884,0.009641869110055268,0.0326478249480715
49,0.9409694377617392,0.5396542859221908,0.008941051200963557,0.03056249463406857
50,0.944333066025127,0.5714746503797066,0.0180442885030061,0.06630144201335497
51,0.9490811894420315,0.608411284251862,0.027256925823166966,0.0717404076422099
