round,accuracy,balanced_accuracy,statistical_parity,equalized_odds
1,0.9431499220316328,0.5582902787990239,0.012216002680361271,0.019382639206014574
2,0.9461572733348185,0.6394554258717972,0.04338277317583561,0.09654748404864222
3,0.9468478503007351,0.6393199691840303,0.04300261987373233,0.10171566042117774
4,0.9471374470928937,0.635781577234863,0.041425494477152824,0.09832951927091926
5,0.9469369570060147,0.6225822073901645,0.036381048150360584,0.08758175832917914
6,0.9471151704165739,0.650205025494335,0.04857046343386173,0.11286453995853662
7,0.9471374470928937,0.6320888203194183,0.04045234993100166,0.09527927823364735
8,0.9470483403876142,0.6473159088296931,0.047844267915934324,0.1129868634743616
9,0.9474270438850524,0.6332503008080894,0.04085217555984855,0.09872464969521388
10,0.9474938739140121,0.6579602537912678,0.05169425765052438,0.12480225332546979
11,0.9470483403876142,0.6320413234067176,0.04090595943853259,0.09953928232425824
12,0.9472265537981733,0.6514393647446705,0.049613403622061014,0.11987809732090682
13,0.947092893740254,0.6357578287785126,0.04285727022215724,0.10712477995548397
14,0.9470037870349743,0.6300033439055793,0.04041938716545701,0.09981650667032227
15,0.9468924036533749,0.6232298692820768,0.03684564772993326,0.08865717420121655
16,0.9467587435954555,0.6251728549578138,0.03797166934236884,0.09374661382753402
17,0.9471374470928937,0.6406493022597672,0.04403090523555875,0.10871374187991023
18,0.9467587435954555,0.6192980144105155,0.03543354105204344,0.08617466816212982
19,0.9469592336823346,0.6313224161457542,0.04018458025529981,0.09532211360055953
20,0.9474715972376921,0.6525770967769913,0.04965986171737313,0.1221327786333859
21,0.947293383827133,0.644928736533635,0.0454931347630918,0.10762125253677368
22,0.9470260637112943,0.641261341467154,0.04347454151138663,0.09720549278426915
23,0.947092893740254,0.6412969641516795,0.04369218833744526,0.10032912576571107
24,0.9472711071508131,0.6355171174297827,0.04185346653684974,0.10115063341800123
25,0.9472265537981733,0.6297863810131996,0.03923340840265155,0.09474617755040526
26,0.9478280240588104,0.6678738172637039,0.055761894676834345,0.1359143138397485
27,0.9469592336823346,0.629476037688032,0.03934097895398736,0.0926024439977482
28,0.947293383827133,0.6372075175286145,0.04202214628458023,0.10029174794908613
29,0.9480507908220094,0.6708460535255719,0.055270304437726736,0.13111981807742268
30,0.9477611940298507,0.6463530634347732,0.045078658033162355,0.10781907476484776
31,0.947092893740254,0.625518820967507,0.037189177703112364,0.08749952167272568
32,0.9478057473824906,0.6441947282592699,0.04431332601234317,0.10573040822055191
33,0.9476052572956115,0.6388844300066578,0.042386500630527735,0.10433565580751747
34,0.948340387614168,0.6733503547107684,0.05623497162014246,0.13551374489907175
35,0.9472042771218534,0.6274245705661051,0.037889739498496056,0.0901378090493381
36,0.9476052572956115,0.6320024739369655,0.040094169322401285,0.0996716053923592
37,0.9476275339719313,0.6355392524935196,0.04092793585732579,0.09943015605676919
38,0.9479839607930497,0.6486538893483785,0.04617904219776392,0.11308569449465722
39,0.9478948540877701,0.6454171932814302,0.04451015219092369,0.10727517574559897
40,0.9481621742036088,0.6485810305867142,0.04562518745660782,0.11157193954568356
41,0.9476275339719313,0.629832264533287,0.037947183940559626,0.09182729024905711
42,0.9476275339719313,0.6316786429910093,0.038433756213635206,0.09034250827971846
43,0.9481621742036088,0.6484131779996485,0.04508598335087299,0.10806704591959715
44,0.9473156605034528,0.6211055433984857,0.03501906804740429,0.08778431679820642
45,0.9480953441746491,0.6406563363101024,0.04202214628458023,0.10296509298495948
46,0.9480507908220094,0.6414718507890804,0.04249040689319372,0.10224202671088278
47,0.9485854310536868,0.6541779237081438,0.0480729048140347,0.12146878789644688
48,0.9482958342615282,0.644288108692058,0.044269376900047064,0.11250287445727736
49,0.948540877701047,0.666407414107587,0.054234894923865795,0.13681133603677154
50,0.9478503007351303,0.6366651102976653,0.040485312696546316,0.09741061902604997
51,0.9487750556792873,0.6587521914426983,0.0479992525652051,0.11426652909722179
