round,client,loss,samples,weight
1,client_1,7.288376808166504,4559,0.2000351015751832
1,client_2,7.221320629119873,4558,0.1999912246062042
1,client_3,7.247156143188477,4558,0.1999912246062042
1,client_4,7.234433174133301,4558,0.1999912246062042
1,client_5,7.224466323852539,4558,0.1999912246062042
2,client_1,6.869846343994141,4559,0.2000351015751832
2,client_2,6.919527053833008,4558,0.1999912246062042
2,client_3,6.858407497406006,4558,0.1999912246062042
2,client_4,6.8454508781433105,4558,0.1999912246062042
2,client_5,6.824655055999756,4558,0.1999912246062042
3,client_1,6.823034763336182,4559,0.2000351015751832
3,client_2,6.820693492889404,4558,0.1999912246062042
3,client_3,6.781223297119141,4558,0.1999912246062042
3,client_4,6.760922431945801,4558,0.1999912246062042
3,client_5,6.732350826263428,4558,0.1999912246062042
4,client_1,6.908395767211914,4559,0.2000351015751832
4,client_2,6.894084453582764,4558,0.1999912246062042
4,client_3,6.858020305633545,4558,0.1999912246062042
4,client_4,6.839541912078857,4558,0.1999912246062042
4,client_5,6.809342861175537,4558,0.1999912246062042
5,client_1,6.974460601806641,4559,0.2000351015751832
5,client_2,6.958643913269043,4558,0.1999912246062042
5,client_3,6.922671794891357,4558,0.1999912246062042
5,client_4,6.905824184417725,4558,0.1999912246062042
5,client_5,6.87415885925293,4558,0.1999912246062042
6,client_1,7.054731369018555,4559,0.2000351015751832
6,client_2,7.035787582397461,4558,0.1999912246062042
6,client_3,7.000345706939697,4558,0.1999912246062042
6,client_4,6.985311031341553,4558,0.1999912246062042
6,client_5,6.952017784118652,4558,0.1999912246062042
7,client_1,7.155452251434326,4559,0.2000351015751832
7,client_2,7.133490085601807,4558,0.1999912246062042
7,client_3,7.098388195037842,4558,0.1999912246062042
7,client_4,7.085085868835449,4558,0.1999912246062042
7,client_5,7.050068378448486,4558,0.1999912246062042
8,client_1,7.272451400756836,4559,0.2000351015751832
8,client_2,7.247170925140381,4558,0.1999912246062042
8,client_3,7.212439060211182,4558,0.1999912246062042
8,client_4,7.200974464416504,4558,0.1999912246062042
8,client_5,7.164053916931152,4558,0.1999912246062042
9,client_1,7.383937835693359,4559,0.2000351015751832
9,client_2,7.355445861816406,4558,0.1999912246062042
9,client_3,7.320996284484863,4558,0.1999912246062042
9,client_4,7.311555862426758,4558,0.1999912246062042
9,client_5,7.272736072540283,4558,0.1999912246062042
10,client_1,7.499395370483398,4559,0.2000351015751832
10,client_2,7.46745491027832,4558,0.1999912246062042
10,client_3,7.433420658111572,4558,0.1999912246062042
10,client_4,7.426145076751709,4558,0.1999912246062042
10,client_5,7.385122299194336,4558,0.1999912246062042
11,client_1,7.620361328125,4559,0.2000351015751832
11,client_2,7.584929466247559,4558,0.1999912246062042
11,client_3,7.551332473754883,4558,0.1999912246062042
11,client_4,7.546329498291016,4558,0.1999912246062042
11,client_5,7.50286865234375,4558,0.1999912246062042
12,client_1,7.744929313659668,4559,0.2000351015751832
12,client_2,7.705847263336182,4558,0.1999912246062042
12,client_3,7.672602653503418,4558,0.1999912246062042
12,client_4,7.670266628265381,4558,0.1999912246062042
12,client_5,7.624030113220215,4558,0.1999912246062042
13,client_1,7.839747428894043,4559,0.2000351015751832
