round,client,loss,samples,weight
1,Client_1,0.41633883118629456,2800,0.1
1,Client_2,0.3918514549732208,2800,0.1
1,Client_3,0.37743598222732544,2800,0.1
1,Client_4,0.4054557979106903,2800,0.1
1,Client_5,0.3898232877254486,2800,0.1
1,Client_6,0.3772777318954468,2800,0.1
1,Client_7,0.38536667823791504,2800,0.1
1,Client_8,0.38588157296180725,2800,0.1
1,Client_9,0.38175079226493835,2800,0.1
1,Client_10,0.39608824253082275,2800,0.1
2,Client_1,0.4011595845222473,2800,0.1
2,Client_2,0.3768652379512787,2800,0.1
2,Client_3,0.36363571882247925,2800,0.1
2,Client_4,0.38981613516807556,2800,0.1
2,Client_5,0.3746058940887451,2800,0.1
2,Client_6,0.3617168366909027,2800,0.1
2,Client_7,0.3700147271156311,2800,0.1
2,Client_8,0.3713500499725342,2800,0.1
2,Client_9,0.3670799732208252,2800,0.1
2,Client_10,0.380312442779541,2800,0.1
3,Client_1,0.3905428647994995,2800,0.1
3,Client_2,0.3668348789215088,2800,0.1
3,Client_3,0.35456883907318115,2800,0.1
3,Client_4,0.3790017366409302,2800,0.1
3,Client_5,0.364672988653183,2800,0.1
3,Client_6,0.35165953636169434,2800,0.1
3,Client_7,0.3598976731300354,2800,0.1
3,Client_8,0.3619118630886078,2800,0.1
3,Client_9,0.3574807047843933,2800,0.1
3,Client_10,0.36983680725097656,2800,0.1
4,Client_1,0.38211512565612793,2800,0.1
4,Client_2,0.3590770959854126,2800,0.1
4,Client_3,0.3475818634033203,2800,0.1
4,Client_4,0.3705112934112549,2800,0.1
4,Client_5,0.3571521043777466,2800,0.1
4,Client_6,0.3440793752670288,2800,0.1
4,Client_7,0.3522097170352936,2800,0.1
4,Client_8,0.3547891080379486,2800,0.1
4,Client_9,0.3501667082309723,2800,0.1
4,Client_10,0.36179837584495544,2800,0.1
5,Client_1,0.3754178583621979,2800,0.1
5,Client_2,0.35265645384788513,2800,0.1
5,Client_3,0.3415844440460205,2800,0.1
5,Client_4,0.3635580837726593,2800,0.1
5,Client_5,0.3510449528694153,2800,0.1
5,Client_6,0.337764173746109,2800,0.1
5,Client_7,0.345864862203598,2800,0.1
5,Client_8,0.34899672865867615,2800,0.1
5,Client_9,0.3440731465816498,2800,0.1
5,Client_10,0.35524317622184753,2800,0.1
6,Client_1,0.3692537248134613,2800,0.1
6,Client_2,0.34696996212005615,2800,0.1
