round,accuracy,balanced_accuracy,statistical_parity,equalized_odds
1,0.7625383828045036,0.5165058612439092,0.004229044541716576,0.0065862396731972694
2,0.7727737973387923,0.5492233265833815,0.03848578967154026,0.04335558554157615
3,0.7813715455475947,0.5613022320800729,0.04913510289043188,0.06138179497793317
4,0.7694984646878199,0.7353823941156843,0.3143642395734787,0.3954467549920082
5,0.775639713408393,0.7204449085355484,0.28385110199451447,0.36541594937443733
6,0.7838280450358239,0.7141530219898906,0.2730461657047272,0.33843882754445076
7,0.7656090071647902,0.7369112444147443,0.30707091838121414,0.3788537122309208
8,0.7803480040941658,0.7241260528224327,0.2651905044913292,0.33880067989230156
9,0.7965199590583418,0.6696574575630866,0.16880154237151146,0.21361266821622849
10,0.7520982599795292,0.7429134697846971,0.3236565738916397,0.3889421373605728
11,0.7537359263050154,0.744282724933795,0.30538396537303925,0.3526296094059944
12,0.8032753326509724,0.687239465800908,0.19105086103081703,0.22956877201795578
13,0.7918116683725691,0.7316671247319398,0.26786717772483826,0.32867124676704407
14,0.8069600818833162,0.6806126477490304,0.1826319694519043,0.2229806575924158
15,0.7770726714431935,0.7429925205141239,0.28841011226177216,0.34122274816036224
16,0.7885363357215968,0.7315562468919735,0.26076775789260864,0.31467364728450775
17,0.7938587512794268,0.7268826023132449,0.24808134883642197,0.301228903234005
18,0.7713408393039918,0.7427254945036763,0.28358031809329987,0.3307536095380783
19,0.7938587512794268,0.735057458849959,0.273667074739933,0.32435183599591255
20,0.8040941658137154,0.6994564802754641,0.2182854674756527,0.26031068712472916
21,0.7879222108495394,0.7428306273778413,0.2801463231444359,0.32319020479917526
22,0.79467758444217,0.7405594125979287,0.2793312966823578,0.32113123685121536
23,0.7987717502558853,0.7321582044086408,0.25227120518684387,0.2954813949763775
24,0.8018423746161719,0.7076098506400812,0.21392128616571426,0.24943539313971996
25,0.802661207778915,0.7326730682437593,0.2411174476146698,0.2805199399590492
26,0.7926305015353122,0.7400886701001647,0.266063392162323,0.29922017827630043
27,0.7797338792221085,0.7441592081690656,0.26672349870204926,0.28903039917349815
28,0.8004094165813715,0.7297319904514072,0.233222596347332,0.25915219262242317
29,0.7959058341862846,0.7340684055375954,0.24736378341913223,0.2698066495358944
30,0.800818833162743,0.7329209060684303,0.24245595186948776,0.263279777020216
31,0.7606960081883316,0.7541164977953119,0.2859475463628769,0.29814646393060684
32,0.7801432958034801,0.7450124504898847,0.2728143632411957,0.30348406359553337
33,0.7780962128966223,0.7471693404503501,0.28063173592090607,0.3103225789964199
34,0.8038894575230296,0.7244303062112731,0.23186450451612473,0.2612250652164221
35,0.7879222108495394,0.7445823823499944,0.2629018574953079,0.28951526805758476
36,0.8040941658137154,0.7391629263109323,0.2552972212433815,0.2831699699163437
37,0.8028659160696008,0.7304720569459394,0.24313472211360931,0.271390188485384
38,0.7770726714431935,0.7453281938103279,0.27149544656276703,0.293378122150898
39,0.8049129989764585,0.7309427994437034,0.2381688505411148,0.2594218757003546
40,0.8085977482088025,0.712053696586755,0.20914935320615768,0.23541538789868355
41,0.7977482088024564,0.7379079959812815,0.2474220097064972,0.27272262424230576
42,0.8002047082906858,0.7331008383973292,0.2364233285188675,0.2678847275674343
43,0.7862845445240533,0.7443809638489984,0.23807293176651,0.25537391006946564
44,0.8047082906857728,0.7287644233111409,0.2259289026260376,0.24692074954509735
45,0.7965199590583418,0.7245457800238807,0.22076931595802307,0.2338116429746151
46,0.7918116683725691,0.7360465121623223,0.23250536620616913,0.25178467482328415
47,0.8075742067553736,0.7064170808404011,0.19832535088062286,0.21789094433188438
48,0.7893551688843398,0.7402697514222237,0.25137948244810104,0.27837465703487396
49,0.7570112589559878,0.7549041326066794,0.2846868485212326,0.2967598959803581
50,0.8010235414534289,0.7237128748819984,0.20404835790395737,0.22828713804483414
51,0.8151484135107472,0.7276853313204785,0.20630162954330444,0.20197306014597416
