round,accuracy,balanced_accuracy,statistical_parity,equalized_odds
1,0.8828333333333334,0.5,0.0,0.0
2,0.8826666666666667,0.5171772529661305,-0.0017292862758040428,0.006939371349290013
3,0.8825,0.5251018384221886,-0.007584669627249241,0.018597682239487767
4,0.8826666666666667,0.5517205450037341,-0.008524971082806587,0.027824404649436474
5,0.8848333333333334,0.5696024562065916,-0.007096275687217712,0.026901457458734512
6,0.8855,0.5804663849286923,-0.006032217293977737,0.028557468205690384
7,0.8856666666666667,0.5867292229880785,-0.007629323750734329,0.037225411273539066
8,0.8863333333333333,0.5858731061974208,-0.007964104413986206,0.0379170086234808
9,0.8871666666666667,0.5937472054688353,-0.008030194789171219,0.037625220604240894
10,0.8873333333333333,0.5963089765241927,-0.006684686988592148,0.03335364069789648
11,0.8855,0.6069906984575665,-0.007217735052108765,0.04045900423079729
12,0.8866666666666667,0.6058009163242513,-0.005560915917158127,0.03645048663020134
13,0.8836666666666667,0.6084197528808679,-0.0034562721848487854,0.039820123463869095
14,0.8838333333333334,0.6140657464395827,-0.003797437995672226,0.044198671355843544
15,0.8858333333333334,0.6065626400622377,-0.0024093128740787506,0.03159444872289896
16,0.8855,0.6057570094562235,-0.0031748227775096893,0.033536411821842194
17,0.8853333333333333,0.6099805279082526,-0.004556566476821899,0.038987183943390846
18,0.8885,0.6031381728996069,7.910281419754028e-05,0.027080736123025417
19,0.8833333333333333,0.6359889693057424,0.006900563836097717,0.03772282600402832
20,0.887,0.6121581474363088,-0.002319745719432831,0.034722644835710526
21,0.8863333333333333,0.616098486730324,-0.0006095990538597107,0.035841927863657475
22,0.8866666666666667,0.6169041173363381,-0.0006095990538597107,0.03434082679450512
23,0.8875,0.6210771496037237,0.0007359087467193604,0.03214284125715494
24,0.887,0.6275792599530962,0.003791574388742447,0.03392809443175793
25,0.8871666666666667,0.6227388970003955,0.0041327327489852905,0.030405552126467228
26,0.8881666666666667,0.6146694323070225,0.0032840371131896973,0.025100000202655792
27,0.8875,0.6290961281124532,0.007373899221420288,0.028357839211821556
28,0.8878333333333334,0.6249670027130954,0.0067043304443359375,0.02898779045790434
29,0.8876666666666667,0.623638920659081,0.0074399858713150024,0.026777292601764202
30,0.8878333333333334,0.6268175362151098,0.010591596364974976,0.024925335310399532
31,0.8883333333333333,0.6271007153731238,0.009030722081661224,0.024013481102883816
32,0.8885,0.6315130199304956,0.011201448738574982,0.024235142394900322
33,0.888,0.6293793072704671,0.01040608063340187,0.02667154185473919
34,0.8875,0.6260119056090957,0.00982607901096344,0.02659349050372839
35,0.8878333333333334,0.6292849142177958,0.008629847317934036,0.029072524048388004
36,0.8881666666666667,0.6325579228264959,0.012026667594909668,0.02051825448870659
37,0.8883333333333333,0.6345028493811817,0.013097107410430908,0.0182489100843668
38,0.8883333333333333,0.6357365383825246,0.014412760734558105,0.014805832877755165
39,0.8881666666666667,0.6381095233325393,0.015267834067344666,0.017159925773739815
40,0.8903333333333333,0.6337850325112231,0.012917976826429367,0.024395148269832134
41,0.8888333333333334,0.6372534065418817,0.01416754350066185,0.020709771662950516
42,0.8905,0.6246267580538221,0.009037096053361893,0.026304524391889572
43,0.8893333333333333,0.6418544972045961,0.015297695994377136,0.02032354660332203
44,0.8895,0.6345467562492094,0.013773050159215927,0.024128010496497154
45,0.8896666666666667,0.6451275058132961,0.014866963028907776,0.023243455216288567
46,0.89,0.6403815359132669,0.014687832444906235,0.022836582735180855
47,0.8916666666666667,0.6376243994359512,0.012427538633346558,0.027254801243543625
48,0.8913333333333333,0.629416634821879,0.01142318919301033,0.030052603222429752
49,0.8891666666666667,0.6627328171747555,0.015218846499919891,0.024101216346025467
50,0.8916666666666667,0.6283717319258788,0.01212899386882782,0.024392325431108475
51,0.8935354881706098,0.6384542924063953,0.014522310346364975,0.03459935076534748
