round,accuracy,balanced_accuracy,statistical_parity,equalized_odds
1,0.6966666666666667,0.6849324233908738,0.19399331510066986,0.04917651787400246
2,0.6966666666666667,0.6857353137963335,0.19310346245765686,0.06714068725705147
3,0.71,0.7003211561621838,0.20511677861213684,0.07688656821846962
4,0.7033333333333334,0.6932289575806236,0.20556172728538513,0.0860135592520237
5,0.7066666666666667,0.6971765020741336,0.2115684151649475,0.06688656657934189
6,0.7033333333333334,0.6928275123778938,0.19265851378440857,0.05801369622349739
7,0.7233333333333334,0.7165127793389536,0.24204669892787933,0.09485437721014023
8,0.72,0.7113608992372542,0.23737484216690063,0.08593418449163437
9,0.7133333333333334,0.7078817074802624,0.23381534218788147,0.11272680759429932
10,0.7133333333333334,0.7078817074802624,0.23381534218788147,0.11272680759429932
11,0.7233333333333334,0.7177171149471431,0.2540600597858429,0.1083144024014473
12,0.7366666666666667,0.7294928408938847,0.2691879868507385,0.11909276992082596
13,0.7266666666666667,0.7220661046433829,0.2596217691898346,0.1317744255065918
14,0.72,0.7149739060618225,0.2600667178630829,0.14090141654014587
15,0.74,0.7338418305901244,0.2880978584289551,0.12796563655138016
16,0.7233333333333334,0.7193228957580624,0.26562848687171936,0.13112349063158035
17,0.74,0.7338418305901244,0.2880978584289551,0.12796563655138016
18,0.73,0.7268165395423525,0.2647385895252228,0.09810761362314224
19,0.7366666666666667,0.7319015121102637,0.2798665463924408,0.1106378436088562
20,0.7433333333333333,0.7381908202863643,0.2803114354610443,0.10522499680519104
21,0.7333333333333333,0.7307640840358625,0.2840934097766876,0.11744794249534607
22,0.7333333333333333,0.7299611936304028,0.2849833071231842,0.12116209417581558
23,0.7333333333333333,0.7299611936304028,0.2849833071231842,0.12116209417581558
24,0.7366666666666667,0.7331058477184531,0.2918798625469208,0.12574924528598785
25,0.7333333333333333,0.7299611936304028,0.2849833071231842,0.12116209417581558
26,0.73,0.7268165395423525,0.2914349138736725,0.13116209208965302
27,0.7466666666666667,0.7421383647798743,0.2863181531429291,0.11364788562059402
28,0.7333333333333333,0.7299611936304028,0.2849833071231842,0.12116209417581558
29,0.7333333333333333,0.7299611936304028,0.2849833071231842,0.12116209417581558
30,0.7433333333333333,0.7393951558945537,0.3056729733943939,0.1349235624074936
31,0.7366666666666667,0.733507292921183,0.2914349138736725,0.1259239986538887
32,0.74,0.737454837414693,0.31078973412513733,0.14544780552387238
33,0.74,0.7366519470092332,0.29833146929740906,0.13051114976406097
34,0.7466666666666667,0.7429412551853338,0.3121245801448822,0.1396854668855667
35,0.7433333333333333,0.7401980463000134,0.30478307604789734,0.1352730542421341
36,0.75,0.746487354476114,0.3185761868953705,0.14444737136363983
37,0.75,0.746487354476114,0.3185761868953705,0.14444737136363983
38,0.7466666666666667,0.7445470359962532,0.31034478545188904,0.1363208144903183
39,0.7566666666666667,0.7535795530576743,0.3181312382221222,0.13532038033008575
40,0.7566666666666667,0.7535795530576743,0.3181312382221222,0.13532038033008575
41,0.7466666666666667,0.7445470359962532,0.31034478545188904,0.1363208144903183
42,0.7533333333333333,0.7508363441723538,0.3241378962993622,0.14549512416124344
43,0.7533333333333333,0.750434898969624,0.3112346827983856,0.13073322176933289
44,0.7566666666666667,0.7535795530576743,0.3181312382221222,0.13532038033008575
45,0.7566666666666667,0.7531781078549444,0.30522802472114563,0.1205584704875946
46,0.7566666666666667,0.7547838886658638,0.33014461398124695,0.1504317745566368
47,0.76,0.7579285427539142,0.3370411694049835,0.15501893311738968
48,0.76,0.7579285427539142,0.3370411694049835,0.15501893311738968
49,0.7566666666666667,0.7539809982604042,0.3176862895488739,0.135495126247406
50,0.7633333333333333,0.7602703064365048,0.3181312382221222,0.13008227944374084
51,0.79,0.788762193220792,0.3152709901332855,0.10452789813280106
