round,client,loss,samples,weight
1,client_1,0.716925323009491,39,0.06818181818181818
1,client_2,0.6598020792007446,26,0.045454545454545456
1,client_3,0.63613560795784,182,0.3181818181818182
1,client_4,0.6346617639064789,199,0.3479020979020979
1,client_5,0.7315470576286316,126,0.2202797202797203
2,client_1,0.5278280973434448,39,0.06818181818181818
2,client_2,0.6725757718086243,26,0.045454545454545456
2,client_3,0.5313138663768768,182,0.3181818181818182
2,client_4,0.4785436689853668,199,0.3479020979020979
2,client_5,0.44261062145233154,126,0.2202797202797203
3,client_1,0.5063551664352417,39,0.06818181818181818
3,client_2,0.6985691785812378,26,0.045454545454545456
3,client_3,0.4442184418439865,182,0.3181818181818182
3,client_4,0.4236699491739273,199,0.3479020979020979
3,client_5,0.36601585149765015,126,0.2202797202797203
4,client_1,0.5052398443222046,39,0.06818181818181818
4,client_2,0.44707897305488586,26,0.045454545454545456
4,client_3,0.4663749635219574,182,0.3181818181818182
4,client_4,0.42389896512031555,199,0.3479020979020979
4,client_5,0.3588537275791168,126,0.2202797202797203
5,client_1,0.4974450469017029,39,0.06818181818181818
5,client_2,0.5028001666069031,26,0.045454545454545456
5,client_3,0.4253366142511368,182,0.3181818181818182
5,client_4,0.4019176512956619,199,0.3479020979020979
5,client_5,0.32773610949516296,126,0.2202797202797203
6,client_1,0.4860561192035675,39,0.06818181818181818
6,client_2,0.40978413820266724,26,0.045454545454545456
6,client_3,0.4283456802368164,182,0.3181818181818182
6,client_4,0.38077904284000397,199,0.3479020979020979
6,client_5,0.3223872482776642,126,0.2202797202797203
7,client_1,0.48460447788238525,39,0.06818181818181818
7,client_2,0.44122037291526794,26,0.045454545454545456
7,client_3,0.39190445840358734,182,0.3181818181818182
7,client_4,0.3744879812002182,199,0.3479020979020979
7,client_5,0.31528905034065247,126,0.2202797202797203
8,client_1,0.4753246009349823,39,0.06818181818181818
8,client_2,0.3715171813964844,26,0.045454545454545456
8,client_3,0.37934868037700653,182,0.3181818181818182
8,client_4,0.3741111308336258,199,0.3479020979020979
8,client_5,0.3111013174057007,126,0.2202797202797203
9,client_1,0.49859753251075745,39,0.06818181818181818
9,client_2,0.4538145959377289,26,0.045454545454545456
9,client_3,0.39880581200122833,182,0.3181818181818182
9,client_4,0.35402052104473114,199,0.3479020979020979
9,client_5,0.3124501705169678,126,0.2202797202797203
10,client_1,0.4663865566253662,39,0.06818181818181818
10,client_2,0.31948578357696533,26,0.045454545454545456
10,client_3,0.365979328751564,182,0.3181818181818182
