round,accuracy,balanced_accuracy,statistical_parity,equalized_odds
1,0.763268429212895,0.7129975499541854,-0.2177892029285431,0.18258078396320343
2,0.7821879467611703,0.7625546646778641,-0.20365527272224426,0.13502590358257294
3,0.7832752753558988,0.7666325304077675,-0.21690478920936584,0.1472954861819744
4,0.7840645953728128,0.7701602402431544,-0.22454556822776794,0.15257014706730843
5,0.7855667196907155,0.7666664503169098,-0.21141675114631653,0.14139793068170547
6,0.78523246682641,0.7600226922611409,-0.21495400369167328,0.15048401802778244
7,0.7857841854096611,0.7668154090783076,-0.20042085647583008,0.12906094267964363
8,0.785534502547168,0.7608668455494014,-0.2036658227443695,0.13725680112838745
9,0.7859452711273986,0.7632229067905364,-0.21732135117053986,0.15094513818621635
10,0.7862271711334394,0.7624913312381001,-0.20934683084487915,0.14289582148194313
11,0.7864687997100457,0.768045760078141,-0.2112884521484375,0.14058895036578178
12,0.7866016954271792,0.7676581371206402,-0.20573189854621887,0.13526204228401184
13,0.7862352254193262,0.764282139819317,-0.20188778638839722,0.13307321444153786
14,0.7867023740007651,0.7680379202364827,-0.1969253122806549,0.12486626580357552
15,0.7866016954271792,0.7678519972192631,-0.21272389590740204,0.1426260583102703
16,0.7863439582787991,0.7716979689575261,-0.2127377986907959,0.13933155313134193
17,0.7865654511406882,0.7640781073744871,-0.19912347197532654,0.13039712235331535
18,0.7865090711394801,0.7697652965765243,-0.20573413372039795,0.13335777074098587
19,0.7865493425689145,0.7664400645993791,-0.21445919573307037,0.14573301374912262
20,0.786553369711858,0.7666635674118059,-0.20360340178012848,0.1335277296602726
21,0.7867869440025774,0.7657172684563591,-0.2140437811613083,0.1458558551967144
22,0.7866701568572176,0.7636107568489978,-0.2156340777873993,0.14930373802781105
23,0.7869842740068058,0.7684232432067943,-0.2174423336982727,0.14746344462037086
24,0.7869601111491452,0.7629582933251646,-0.20662105083465576,0.1396978348493576
25,0.786718482572539,0.768187332471024,-0.20605042576789856,0.13482297956943512
26,0.7874272597305841,0.7676943890137757,-0.19381862878799438,0.12176333740353584
27,0.7874514225882447,0.7671232403701007,-0.1994580626487732,0.12876252830028534
28,0.7871373054386566,0.7638043579539672,-0.20993562042713165,0.1429670937359333
29,0.7869198397197108,0.760324530225321,-0.21578295528888702,0.15221163630485535
30,0.78727020115579,0.7594998798220167,-0.18574360013008118,0.11872508376836777
31,0.7870567625797877,0.7622091588497846,-0.2001720517873764,0.13325073197484016
32,0.787306445442281,0.7677898287824405,-0.22479745745658875,0.1566612459719181
33,0.788095765459195,0.7669248450194852,-0.2083505392074585,0.13906773924827576
34,0.786645993999557,0.7587141695292399,-0.1944701224565506,0.12900302931666374
35,0.787278255441677,0.7638835672223153,-0.21341928839683533,0.14685489982366562
36,0.7876326440206995,0.7657541358888802,-0.21032679080963135,0.141891997307539
37,0.7879628697420615,0.7662814847252186,-0.20255915820598602,0.13290005922317505
38,0.7870527354368443,0.7631730491414233,-0.2154688835144043,0.1495562307536602
39,0.7877937297384371,0.7693410661171558,-0.21988725662231445,0.15016458928585052
40,0.7876890240219077,0.7625364599886192,-0.2073564976453781,0.14107943326234818
41,0.7877172140225117,0.7664096772137519,-0.20349502563476562,0.1341376155614853
42,0.7872983911563941,0.7620403088691168,-0.2308042198419571,0.1678817681968212
43,0.7881078468880253,0.770060460847209,-0.20430880784988403,0.13247054815292358
44,0.7882004711757243,0.7653692343949081,-0.21028733253479004,0.14251463115215302
45,0.7882286611763285,0.766233214180053,-0.2071484476327896,0.13853881135582924
46,0.7873668525864326,0.7590701739182314,-0.21555326879024506,0.15306853875517845
47,0.7885065340394257,0.767668342712984,-0.2088211476802826,0.13948551937937737
48,0.7882649054628194,0.7666497995895865,-0.19369378685951233,0.12311650812625885
49,0.7884340454664438,0.7714966260835321,-0.19781553745269775,0.12416979670524597
50,0.7881400640315728,0.7656339454123582,-0.20567485690116882,0.13720020651817322
51,0.7899240883555162,0.76868462999203,-0.20817014575004578,0.1386924758553505
