round,client,loss,samples,weight
1,client_1,5.027334531148274,279,0.20014347202295552
1,client_2,4.987641493479411,279,0.20014347202295552
1,client_3,4.858200232187907,279,0.20014347202295552
1,client_4,4.92706298828125,279,0.20014347202295552
1,client_5,5.051583607991536,278,0.1994261119081779
2,client_1,4.666057268778483,279,0.20014347202295552
2,client_2,4.7536977132161455,279,0.20014347202295552
2,client_3,4.600737889607747,279,0.20014347202295552
2,client_4,4.695211251576741,279,0.20014347202295552
2,client_5,4.380395809809367,278,0.1994261119081779
3,client_1,4.408403396606445,279,0.20014347202295552
3,client_2,4.360645612080892,279,0.20014347202295552
3,client_3,4.459686279296875,279,0.20014347202295552
3,client_4,4.391037305196126,279,0.20014347202295552
3,client_5,4.279481252034505,278,0.1994261119081779
4,client_1,4.0800487995147705,279,0.20014347202295552
4,client_2,4.293733596801758,279,0.20014347202295552
4,client_3,4.317807674407959,279,0.20014347202295552
4,client_4,4.235702355702718,279,0.20014347202295552
4,client_5,4.131942907969157,278,0.1994261119081779
5,client_1,4.157396713892619,279,0.20014347202295552
5,client_2,4.235321044921875,279,0.20014347202295552
5,client_3,4.1169140338897705,279,0.20014347202295552
5,client_4,4.140919049580892,279,0.20014347202295552
5,client_5,4.037543376286824,278,0.1994261119081779
6,client_1,4.096962292989095,279,0.20014347202295552
6,client_2,3.9833569526672363,279,0.20014347202295552
6,client_3,4.029579559961955,279,0.20014347202295552
6,client_4,3.864834785461426,279,0.20014347202295552
6,client_5,3.8431811332702637,278,0.1994261119081779
7,client_1,3.86006236076355,279,0.20014347202295552
7,client_2,4.141329209009807,279,0.20014347202295552
7,client_3,3.9640636444091797,279,0.20014347202295552
7,client_4,3.987133582433065,279,0.20014347202295552
7,client_5,3.666983127593994,278,0.1994261119081779
8,client_1,3.7709196408589682,279,0.20014347202295552
8,client_2,4.097950220108032,279,0.20014347202295552
8,client_3,3.802027861277262,279,0.20014347202295552
8,client_4,3.761685291926066,279,0.20014347202295552
