round,client,loss,samples,weight
1,client_1,3.7151090256516603,226720,0.1956510107887656
1,client_2,3.647456689187959,296085,0.25551045134699923
1,client_3,3.6763173122311112,154344,0.13319318811389042
1,client_4,3.607677493221648,314212,0.27115338480045703
1,client_5,3.7294559285693536,167437,0.14449196494988772
2,client_1,3.611473655189402,226720,0.1956510107887656
2,client_2,3.5147687644925525,296085,0.25551045134699923
2,client_3,3.534915359656807,154344,0.13319318811389042
2,client_4,3.5166250324055035,314212,0.27115338480045703
2,client_5,3.5676446951828993,167437,0.14449196494988772
3,client_1,3.574246591423758,226720,0.1956510107887656
3,client_2,3.5489570235216936,296085,0.25551045134699923
3,client_3,3.510109141889101,154344,0.13319318811389042
3,client_4,3.5009452851872336,314212,0.27115338480045703
3,client_5,3.5414524932596136,167437,0.14449196494988772
4,client_1,3.592505323294861,226720,0.1956510107887656
4,client_2,3.5200948290713616,296085,0.25551045134699923
4,client_3,3.540620028873779,154344,0.13319318811389042
4,client_4,3.5041271538938377,314212,0.27115338480045703
4,client_5,3.5053218983802474,167437,0.14449196494988772
5,client_1,3.588258016190195,226720,0.1956510107887656
5,client_2,3.4966564118707604,296085,0.25551045134699923
5,client_3,3.478367620241978,154344,0.13319318811389042
5,client_4,3.480209006408567,314212,0.27115338480045703
5,client_5,3.5649252606312496,167437,0.14449196494988772
6,client_1,3.5887346963311963,226720,0.1956510107887656
6,client_2,3.4742408267567666,296085,0.25551045134699923
6,client_3,3.4884313220408427,154344,0.13319318811389042
6,client_4,3.5118207488671827,314212,0.27115338480045703
6,client_5,3.5038423818700455,167437,0.14449196494988772
7,client_1,3.569248322304969,226720,0.1956510107887656
7,client_2,3.4909661575546527,296085,0.25551045134699923
7,client_3,3.51570973843089,154344,0.13319318811389042
7,client_4,3.514323642637482,314212,0.27115338480045703
7,client_5,3.583941924289677,167437,0.14449196494988772
8,client_1,3.544988179583582,226720,0.1956510107887656
8,client_2,3.5333634314087825,296085,0.25551045134699923
8,client_3,3.5057857030659765,154344,0.13319318811389042
8,client_4,3.4894560208874177,314212,0.27115338480045703
8,client_5,3.4769352553362514,167437,0.14449196494988772
9,client_1,3.571185683961916,226720,0.1956510107887656
9,client_2,3.5131889051059866,296085,0.25551045134699923
9,client_3,3.4993929874837697,154344,0.13319318811389042
9,client_4,3.4755753632718336,314212,0.27115338480045703
9,client_5,3.5349410286925966,167437,0.14449196494988772
10,client_1,3.5980278020787724,226720,0.1956510107887656
10,client_2,3.5213975220171667,296085,0.25551045134699923
10,client_3,3.5198577102737048,154344,0.13319318811389042
10,client_4,3.544343368876005,314212,0.27115338480045703
10,client_5,3.5392765066294016,167437,0.14449196494988772
11,client_1,3.6145154302330105,226720,0.1956510107887656
11,client_2,3.5745225174218906,296085,0.25551045134699923
11,client_3,3.562705676749373,154344,0.13319318811389042
11,client_4,3.5451295479737572,314212,0.27115338480045703
11,client_5,3.5345726184393267,167437,0.14449196494988772
12,client_1,3.651949079661014,226720,0.1956510107887656
12,client_2,3.5199693774187883,296085,0.25551045134699923
12,client_3,3.5645996937111244,154344,0.13319318811389042
12,client_4,3.537345523892498,314212,0.27115338480045703
12,client_5,3.5496225282379106,167437,0.14449196494988772
13,client_1,3.6419374217567273,226720,0.1956510107887656
13,client_2,3.497247393417688,296085,0.25551045134699923
13,client_3,3.5603397513305763,154344,0.13319318811389042
13,client_4,3.5599430115305477,314212,0.27115338480045703
13,client_5,3.5658098389120663,167437,0.14449196494988772
14,client_1,3.6092248990896323,226720,0.1956510107887656
14,client_2,3.5145823336306994,296085,0.25551045134699923
14,client_3,3.5680435227715157,154344,0.13319318811389042
14,client_4,3.5248656913850556,314212,0.27115338480045703
14,client_5,3.564179337780561,167437,0.14449196494988772
15,client_1,3.6427561238441726,226720,0.1956510107887656
15,client_2,3.567066007991649,296085,0.25551045134699923
15,client_3,3.551786138643673,154344,0.13319318811389042
15,client_4,3.5185360906565992,314212,0.27115338480045703
15,client_5,3.5455223457607445,167437,0.14449196494988772
16,client_1,3.592223423598313,226720,0.1956510107887656
16,client_2,3.579258466240859,296085,0.25551045134699923
16,client_3,3.555996879218625,154344,0.13319318811389042
16,client_4,3.557255877788101,314212,0.27115338480045703
16,client_5,3.569776454529205,167437,0.14449196494988772
17,client_1,3.6343927002652774,226720,0.1956510107887656
17,client_2,3.5608489436122395,296085,0.25551045134699923
17,client_3,3.5629685824585593,154344,0.13319318811389042
17,client_4,3.559626600067387,314212,0.27115338480045703
17,client_5,3.6168527725181843,167437,0.14449196494988772
18,client_1,3.613309903688409,226720,0.1956510107887656
18,client_2,3.613084193026082,296085,0.25551045134699923
18,client_3,3.5623639982138107,154344,0.13319318811389042
18,client_4,3.5660519964097714,314212,0.27115338480045703
18,client_5,3.544501953219712,167437,0.14449196494988772
19,client_1,3.6660963999229415,226720,0.1956510107887656
19,client_2,3.573003200693386,296085,0.25551045134699923
19,client_3,3.5599286941746575,154344,0.13319318811389042
19,client_4,3.547904046781194,314212,0.27115338480045703
19,client_5,3.534382741627937,167437,0.14449196494988772
20,client_1,3.6299130414732423,226720,0.1956510107887656
20,client_2,3.5422719857150766,296085,0.25551045134699923
20,client_3,3.557055833130136,154344,0.13319318811389042
20,client_4,3.563149707817497,314212,0.27115338480045703
20,client_5,3.4970790706034194,167437,0.14449196494988772
21,client_1,3.611175269493938,226720,0.1956510107887656
21,client_2,3.5617538174371215,296085,0.25551045134699923
21,client_3,3.536502231017472,154344,0.13319318811389042
21,client_4,3.513845762750039,314212,0.27115338480045703
21,client_5,3.5202236321247473,167437,0.14449196494988772
22,client_1,3.5737601406956365,226720,0.1956510107887656
22,client_2,3.558344311825448,296085,0.25551045134699923
22,client_3,3.5695734257326395,154344,0.13319318811389042
22,client_4,3.62723329742183,314212,0.27115338480045703
22,client_5,3.526361741575237,167437,0.14449196494988772
23,client_1,3.6145461056356236,226720,0.1956510107887656
23,client_2,3.538540780904897,296085,0.25551045134699923
23,client_3,3.5349357294206003,154344,0.13319318811389042
