round,accuracy,balanced_accuracy,statistical_parity,equalized_odds
1,0.8033333333333333,0.804142958748222,0.3165806531906128,0.09580635279417038
2,0.82,0.8191678520625889,0.42341217398643494,0.20728593319654465
3,0.8533333333333334,0.8538406827880511,0.38872087001800537,0.13544216379523277
4,0.8,0.7984530583214794,0.39388009905815125,0.19139333069324493
5,0.8633333333333333,0.8638869132290184,0.3555417060852051,0.08707526326179504
6,0.83,0.8286806543385491,0.4147838354110718,0.1884310096502304
7,0.8566666666666667,0.8573968705547653,0.342910498380661,0.0780070424079895
8,0.8366666666666667,0.835348506401138,0.42812666296958923,0.19805439561605453
9,0.86,0.8603307254623044,0.3746664226055145,0.11274712905287743
10,0.8366666666666667,0.835348506401138,0.42812666296958923,0.19805439561605453
11,0.86,0.8602418207681366,0.40099626779556274,0.14384233579039574
12,0.8566666666666667,0.8556187766714083,0.4425368905067444,0.19657977670431137
13,0.8533333333333334,0.8538406827880511,0.38872087001800537,0.13505175709724426
14,0.8533333333333334,0.8522403982930299,0.44903039932250977,0.20721807330846786
15,0.86,0.8604196301564723,0.40170788764953613,0.1443975269794464
16,0.8466666666666667,0.8454836415362732,0.435331791639328,0.19731708616018295
17,0.8633333333333333,0.8638869132290184,0.38222736120224,0.11844804883003235
18,0.86,0.8591749644381224,0.47678348422050476,0.2336534857749939
19,0.8666666666666667,0.8673541963015647,0.38943248987197876,0.12387135811150074
20,0.8566666666666667,0.855796586059744,0.45659133791923523,0.2131142020225525
21,0.8733333333333333,0.8731330014224752,0.46593135595321655,0.2084675170481205
22,0.8533333333333334,0.8522403982930299,0.4757160544395447,0.23859089612960815
23,0.8733333333333333,0.8734886201991465,0.4406689405441284,0.17840031534433365
24,0.8533333333333334,0.8522403982930299,0.4757160544395447,0.23859089612960815
25,0.8666666666666667,0.8673541963015647,0.402775302529335,0.13946015015244484
26,0.87,0.8692211948790897,0.48363280296325684,0.23263859748840332
27,0.8766666666666667,0.8772226173541964,0.4089130163192749,0.1376948393881321
28,0.84,0.8386379800853485,0.48799145221710205,0.2652776911854744
29,0.8766666666666667,0.8766002844950214,0.45979365706443787,0.19810683280229568
30,0.86,0.8590860597439545,0.503113329410553,0.2645534873008728
31,0.8733333333333333,0.8734886201991465,0.4406689405441284,0.17840031534433365
32,0.8666666666666667,0.8658428165007113,0.4901263117790222,0.24327689409255981
33,0.8866666666666667,0.88700213371266,0.4413805603981018,0.16702470555901527
34,0.8666666666666667,0.8658428165007113,0.4901263117790222,0.24327689409255981
35,0.8833333333333333,0.8835348506401138,0.46086108684539795,0.19297422096133232
36,0.8566666666666667,0.8557076813655762,0.4962640106678009,0.25960299372673035
37,0.8833333333333333,0.8835348506401138,0.46086108684539795,0.19297422096133232
38,0.8566666666666667,0.8557076813655762,0.4962640106678009,0.25960299372673035
39,0.88,0.8801564722617354,0.46735459566116333,0.20361251756548882
40,0.8566666666666667,0.8555298719772404,0.508895218372345,0.27463656663894653
41,0.8866666666666667,0.8870910384068279,0.4417363554239273,0.16749751940369606
42,0.8466666666666667,0.8453058321479374,0.514677107334137,0.2904898673295975
43,0.8833333333333333,0.8837126600284495,0.4482298642396927,0.17813581600785255
44,0.8466666666666667,0.8453058321479374,0.514677107334137,0.2904898673295975
45,0.8866666666666667,0.8870910384068279,0.4417363554239273,0.16749751940369606
46,0.8566666666666667,0.8556187766714083,0.5092510282993317,0.2749141752719879
47,0.8833333333333333,0.8835348506401138,0.4742038995027542,0.20875821635127068
48,0.86,0.8590860597439545,0.5297989845275879,0.2959262765944004
49,0.8766666666666667,0.8770448079658606,0.46157269179821014,0.19988522306084633
50,0.84,0.8385490753911806,0.5143212974071503,0.2961776629090309
51,0.82,0.8173424327579286,0.4850640445947647,0.24528024718165398
