round,accuracy,balanced_accuracy,statistical_parity,equalized_odds
1,0.9385636639044819,0.5,0.0,0.0
2,0.9394101398912946,0.5070584739258458,0.0014105157315498218,0.0035318041627760977
3,0.9404348213490155,0.5170920891814035,0.00295695400564,0.004377543620648794
4,0.9405907511360598,0.5188693963831614,0.003292656736448407,0.004518097222899087
5,0.9408357836585584,0.5212024428570431,0.003721197019331157,0.0053271970100468025
6,0.9409471620778758,0.5224477445883576,0.0038712243549525738,0.005826853113831021
7,0.9410808161810568,0.5235354893309246,0.004149737302213907,0.007204895737231709
8,0.9422391517419585,0.5366899360041014,0.00592852639965713,0.003502159524941817
9,0.9441103091864921,0.5703855663650965,0.012985721696168184,0.011472341371700168
10,0.9419272921678695,0.5324576260422349,0.005332006141543388,0.003469770948868245
11,0.9446894769669428,0.5778099091496232,0.013893067836761475,0.009108871687203646
12,0.9447785797023969,0.5759937139675195,0.013846391811966896,0.012028709752485156
13,0.9421500490065045,0.5341011100569256,0.0056141093373298645,0.003378277877345681
14,0.9424841842644569,0.5376675913612817,0.006506836973130703,0.006915030215168372
15,0.9423728058451395,0.5369305612987302,0.0063675809651613235,0.007064634090056643
16,0.944377617392854,0.5618873508062074,0.011174618266522884,0.015632993425242603
17,0.9427514924708189,0.5415373197422926,0.007278261706233025,0.01080132625065744
18,0.9423505301612759,0.5362409988395394,0.006221143761649728,0.007206518639577553
19,0.9441771362380825,0.5575449514589541,0.010342414258047938,0.014221318648196757
20,0.9454022988505747,0.5786979216452719,0.014114134013652802,0.012941062333993614
21,0.9429074222578633,0.5426369313856998,0.007421108428388834,0.011063293903134763
22,0.944065757818765,0.5547748347213506,0.01016007293947041,0.01709076506085694
23,0.9442885146573999,0.558620829300681,0.010756593430414796,0.016715436126105487
24,0.9428183195224094,0.5419117682239885,0.007413927232846618,0.012325113057158887
25,0.9450458879087588,0.5688508895253319,0.012242508120834827,0.015861667576245964
26,0.9448899581217144,0.5662264628756356,0.011978099588304758,0.01576746959472075
27,0.9456696070569367,0.580873411130406,0.014849653001874685,0.016835188609547913
28,0.9453354717989843,0.5727324848071829,0.013056759256869555,0.017684969352558255
29,0.9438207252962666,0.5519335165787059,0.009631514782086015,0.017695702554192394
30,0.9453800231667112,0.5739421858359769,0.013078303076326847,0.014965186128392816
31,0.9450013365410318,0.5678106123861255,0.01195681281387806,0.015518394182436168
32,0.9448676824378508,0.5650286287476818,0.011731644161045551,0.015238438500091434
33,0.9447785797023969,0.562948074469269,0.011695740278810263,0.01796599297085777
34,0.9459369152632986,0.6350620347189548,0.03426912147551775,0.06263535004109144
35,0.946493807359886,0.6033375921078896,0.021720404736697674,0.032635800540447235
36,0.9451795420119398,0.5690915148199607,0.012592314276844263,0.017291408265009522
37,0.9442662389735365,0.5567452996143765,0.010495775612071157,0.01639803306898102
38,0.9454022988505747,0.5717515421721774,0.012895960826426744,0.018446195754222572
39,0.9448899581217144,0.5638545284214083,0.011838587699458003,0.018024103774223477
40,0.9458478125278446,0.5797823791100137,0.014988652896136045,0.020673720515333116
41,0.9452909204312573,0.5705062404408628,0.01274593360722065,0.01693018013611436
42,0.9456250556892096,0.5761058084202709,0.014038735534995794,0.018980681779794395
43,0.9452463690635302,0.5694659633016564,0.012638733256608248,0.017724932986311615
44,0.9461151207342066,0.586532313614015,0.01662433845922351,0.02226628002244979
45,0.9449567851733048,0.563720705234341,0.01160649280063808,0.016648671589791775
46,0.946003742314889,0.5846093163243498,0.01645994931459427,0.023046850808896124
47,0.946493807359886,0.5950358215180938,0.019491788931190968,0.03074125398416072
48,0.9459814666310256,0.5812089716317562,0.014828111045062542,0.020143333007581532
49,0.946181947785797,0.5836877081935452,0.016067057382315397,0.024721460416913033
50,0.9456473313730731,0.5737457408668837,0.0133173200301826,0.016754905809648335
51,0.945851431117051,0.6024753749930767,0.0224498831667006,0.022343361750245094
