round,client,loss,samples,weight
1,client_1,2.906750576062636,5600,0.2
1,client_2,2.7634163282134314,5600,0.2
1,client_3,2.849367092956196,5600,0.2
1,client_4,2.8281672353094276,5600,0.2
1,client_5,2.847963910211216,5600,0.2
2,client_1,2.4830578077923167,5600,0.2
2,client_2,2.363353341817856,5600,0.2
2,client_3,2.5138118510896508,5600,0.2
2,client_4,2.455591017549688,5600,0.2
2,client_5,2.477481934157285,5600,0.2
3,client_1,2.287569349462336,5600,0.2
3,client_2,2.1910672160712155,5600,0.2
3,client_3,2.312106116251512,5600,0.2
3,client_4,2.2983513176441193,5600,0.2
3,client_5,2.356463364579461,5600,0.2
4,client_1,2.2126841870221226,5600,0.2
4,client_2,2.0899954736232758,5600,0.2
4,client_3,2.2575561133298008,5600,0.2
4,client_4,2.2547871633009477,5600,0.2
4,client_5,2.249657931652936,5600,0.2
5,client_1,2.195688383145766,5600,0.2
5,client_2,2.058021607724103,5600,0.2
5,client_3,2.2144698961214586,5600,0.2
5,client_4,2.1931369358843025,5600,0.2
5,client_5,2.188271701335907,5600,0.2
6,client_1,2.148340230638331,5600,0.2
6,client_2,2.0383474366231398,5600,0.2
6,client_3,2.161389472809705,5600,0.2
6,client_4,2.173392867500132,5600,0.2
6,client_5,2.1640463119203392,5600,0.2
7,client_1,2.1284526044672187,5600,0.2
7,client_2,2.0091099630702627,5600,0.2
7,client_3,2.1593354046344757,5600,0.2
7,client_4,2.148322108117017,5600,0.2
7,client_5,2.143656614151868,5600,0.2
8,client_1,2.090071125464006,5600,0.2
8,client_2,2.006756676868959,5600,0.2
8,client_3,2.1219133761796085,5600,0.2
8,client_4,2.1100311387668955,5600,0.2
8,client_5,2.1367286931384695,5600,0.2
9,client_1,2.06766832687638,5600,0.2
9,client_2,1.9783009615811435,5600,0.2
9,client_3,2.109599080952731,5600,0.2
9,client_4,2.092339288104664,5600,0.2
9,client_5,2.087005937641317,5600,0.2
10,client_1,2.0585054592652754,5600,0.2
10,client_2,1.986792204054919,5600,0.2
10,client_3,2.094072390686382,5600,0.2
10,client_4,2.070462633262981,5600,0.2
10,client_5,2.08420946652239,5600,0.2
11,client_1,2.0565722936933692,5600,0.2
11,client_2,1.9725996228781613,5600,0.2
11,client_3,2.100469410419464,5600,0.2
11,client_4,2.057215308601206,5600,0.2
11,client_5,2.069548327814449,5600,0.2
12,client_1,2.0300240299918433,5600,0.2
12,client_2,1.9906902448697523,5600,0.2
12,client_3,2.0935121937231584,5600,0.2
12,client_4,2.0484426102854987,5600,0.2
12,client_5,2.051233074881814,5600,0.2
13,client_1,2.0188634341413323,5600,0.2
13,client_2,1.9677253175865521,5600,0.2
13,client_3,2.076544452797283,5600,0.2
13,client_4,2.0607750199057837,5600,0.2
13,client_5,2.0642349394884976,5600,0.2
