round,accuracy,balanced_accuracy,statistical_parity,equalized_odds
1,0.7400122925629994,0.5073607872227196,0.0061151981353759766,0.007004382088780403
2,0.6892030321655398,0.5856377346113987,0.2609561085700989,0.2833804376423359
3,0.7488219627125589,0.5394623307134138,0.05596981942653656,0.06001622136682272
4,0.7551731202622414,0.53418145660779,0.04614129289984703,0.04939451441168785
5,0.7637779143618111,0.5376582184125619,0.039558530785143375,0.046502851182594895
6,0.7750460971112477,0.5680399032506096,0.07563427975401282,0.09444511425681412
7,0.7877484122106125,0.6253485345286358,0.14875664003193378,0.18309532525017858
8,0.7723827084613809,0.6821824766868123,0.269105214625597,0.311494879424572
9,0.7871337840606433,0.6847112155384508,0.23586959764361382,0.2824945505708456
10,0.790821552960459,0.6248745230520691,0.12476152367889881,0.15951746329665184
11,0.7918459332104077,0.6523674145740289,0.16610704734921455,0.20657281763851643
12,0.7953288260602336,0.6521653639351017,0.16005533933639526,0.19401842169463634
13,0.7955337021102233,0.7235233475216778,0.26171524077653885,0.3002857230603695
14,0.7943044458102848,0.6986874953129673,0.22028984874486923,0.25132266245782375
15,0.7953288260602336,0.6848436948003076,0.2036961279809475,0.24182936549186707
16,0.7955337021102233,0.7064859271560576,0.23465681076049805,0.26575578190386295
17,0.8051628764597418,0.6774056562433083,0.16684089228510857,0.1928660310804844
18,0.8102847777094858,0.6900221318296278,0.1691589504480362,0.18618516437709332
19,0.801679983609916,0.7172685870776137,0.2197449579834938,0.24000773206353188
20,0.8082360172095882,0.6936897631591549,0.1785704717040062,0.2088391911238432
21,0.8086457693095677,0.7040165950322423,0.1869630292057991,0.20767526514828205
22,0.7854947756607252,0.7380872569632365,0.2535294443368912,0.25679153203964233
23,0.8098750256095062,0.6931017946704711,0.17153401672840118,0.19435745291411877
24,0.785699651710715,0.7390611433016768,0.24021320044994354,0.23905334249138832
25,0.8072116369596394,0.6999924103952286,0.18145378679037094,0.1955774910748005
26,0.8094652735095267,0.6989744772433832,0.17259611934423447,0.18410676904022694
27,0.7984019668100799,0.7234719595727053,0.20956043154001236,0.21022666990756989
28,0.8002458512599877,0.7154788182262553,0.2024238109588623,0.20232870429754257
29,0.800860479409957,0.7267795364377829,0.20028327405452728,0.18514663726091385
30,0.7762753534111863,0.7476090486159361,0.22912129759788513,0.18072205036878586
31,0.8012702315099365,0.7195103439988362,0.19338367134332657,0.18487517535686493
32,0.7809875025609506,0.7384473114276859,0.19336238503456116,0.14574971050024033
33,0.790821552960459,0.7346401985223763,0.2024848312139511,0.17147544026374817
34,0.7928703134603565,0.7292967553536078,0.19497433304786682,0.15846721082925797
35,0.7852898996107355,0.7329238410266927,0.18810401856899261,0.15534178540110588
36,0.7807826265109609,0.7405457467945213,0.1762896627187729,0.1221901923418045
37,0.7615242778119238,0.7501077452820215,0.19820775091648102,0.1341840922832489
38,0.8014751075599262,0.7190877204712423,0.16031421720981598,0.11395421251654625
39,0.7926654374103668,0.7325123986132708,0.17199568450450897,0.11687697470188141
40,0.7920508092603975,0.7290321356515359,0.1782526969909668,0.13025935366749763
41,0.7951239500102438,0.7279995202285556,0.1808672398328781,0.13031716272234917
42,0.7957385781602131,0.7267316496457732,0.17257483303546906,0.12570419162511826
43,0.7988117189100594,0.7223474105443102,0.17156975716352463,0.12736662849783897
44,0.7949190739602541,0.7242326141580463,0.18158075213432312,0.13953790441155434
45,0.7930751895103463,0.7266397160403586,0.1700058877468109,0.11607415974140167
46,0.7885679164105716,0.7392890573259112,0.18310298025608063,0.12792640179395676
47,0.793280065560336,0.7340375477625574,0.18465544283390045,0.13118163496255875
48,0.7938946937103053,0.7324903752065683,0.17946301400661469,0.1281496398150921
49,0.7949190739602541,0.7317737674346323,0.1776646077632904,0.12519899383187294
50,0.7947141979102643,0.7352687126675022,0.18683911859989166,0.1352553591132164
51,0.80920245398773,0.6705069049958263,0.15643563494086266,0.1574345314875245
